 x, y, z,signal
0,12,2.58,208
0,12,2.69,208
0,12,2.73,208
0,12,2.98,208
0,12,3.06,208
0,12,3.23,208
0,12,3.33,208
0,12,3.42,208
0,12,3.48,208
0,12,4.08,209
0,12,4.37,209
0,12,4.38,209
0,12,4.43,210
0,12,4.51,210
0,12,4.89,210
0,12,5.01,210
0,12,5.04,210
0,12,5.16,210
0,12,5.28,210
0,12,5.55,211
0,12,5.66,211
0,12,5.7,211
0,12,5.75,211
0,12,5.88,211
0,12,6.24,211
0,12,6.38,211
0,12,6.48,212
0,12,6.57,212
0,12,6.59,212
0,12,6.68,212
0,12,6.72,212
0,12,6.76,212
0,12,6.84,212
0,12,7.26,213
0,12,7.33,214
0,12,7.4,214
0,12,7.57,214
0,12,7.92,214
0,12,8.03,215
0,12,8.1,215
0,12,8.21,215
0,12,8.26,215
0,12,8.3,215
0,12,8.39,215
0,12,8.56,216
0,12,8.65,216
0,12,9.11,216
0,12,9.52,217
0,12,9.57,217
0,12,9.75,217
0,12,9.8,217
0,12,9.84,217
0,12,10.02,219
0,12,10.19,219
0,12,10.39,219
0,12,10.46,220
0,12,10.55,220
0,12,10.76,220
0,12,10.87,220
0,12,11.39,220
0,12,11.43,220
0,12,11.48,222
0,12,11.51,222
0,12,11.65,223
0,12,11.69,223
0,12,11.73,223
0,12,11.76,223
0,12,11.78,223
0,12,11.85,224
0,12,11.9,224
0,12,11.98,224
0,12,12.19,225
0,12,12.23,226
0,12,12.43,226
0,12,12.82,228
0,12,12.88,228
0,12,12.94,228
0,12,13.03,228
0,12,13.08,228
0,12,13.16,229
0,12,13.42,230
0,12,13.55,230
0,12,13.73,231
0,12,13.77,231
0,12,13.93,232
0,12,13.97,232
0,12,14.05,232
0,12,14.42,234
0,12,14.46,234
0,12,14.6,238
0,12,14.65,238
0,12,14.78,240
0,12,14.9,247
0,12,14.88,247
0,12,14.75,247
0,12,14.65,247
0,12,14.57,247
0,12,14.52,247
0,12,14.44,247
0,12,14.09,247
0,12,13.9,245
0,12,13.83,245
0,12,13.77,244
0,12,13.67,242
0,12,13.63,242
0,12,13.59,242
0,12,13.5,241
0,12,13.4,241
0,12,13.27,240
0,12,13.22,240
0,12,12.91,239
0,12,12.87,239
0,12,12.56,238
0,12,12.48,238
0,12,12.18,236
0,12,12.08,234
0,12,11.94,234
0,12,11.72,232
0,12,11.64,232
0,12,11.48,231
0,12,11.4,231
0,12,11.36,230
0,12,11.3,230
0,12,11.13,230
0,12,11.06,230
0,12,10.4,228
0,12,10.35,228
0,12,10.1,228
0,12,9.96,228
0,12,9.94,228
0,12,9.84,227
0,12,9.64,227
0,12,9.58,227
0,12,9.46,227
0,12,9.42,227
0,12,9.38,227
0,12,9.35,227
0,12,9.19,226
0,12,9.15,226
0,12,9.14,225
0,12,9.13,225
0,12,9.06,225
0,12,9.05,225
0,12,8.89,224
0,12,8.8,224
0,12,8.19,222
0,12,8.13,222
0,12,8.09,222
0,12,8.01,222
0,12,7.73,222
0,12,7.7,222
0,12,7.53,222
0,12,7.33,221
0,12,7.17,221
0,12,7.05,221
0,12,6.8,220
0,12,6.73,220
0,12,6.66,220
0,12,6.61,220
0,12,6.3,220
0,12,6.25,220
0,12,5.92,220
0,12,5.61,220
0,12,5.56,220
0,12,5.44,220
0,12,5.38,220
0,12,5.28,220
0,12,5.21,220
0,12,5.15,220
0,12,5.01,220
0,12,4.99,220
0,12,4.84,219
0,12,4.54,219
0,12,4.4,219
0,12,4.24,219
0,12,4.15,219
0,12,4.14,219
0,12,4.1,219
0,12,4.05,219
0,12,3.95,219
0,12,3.86,219
0,12,3.83,219
0,12,3.74,219
0,12,3.65,219
0,12,3.56,219
0,12,3.4,219
0,12,3.31,219
0,12,3.27,217
0,12,3.25,217
0,12,3.21,216
0,12,2.93,216
0,12,2.91,216
0,12,2.78,216
0,12,2.62,216
0,12,2.23,215
0,12,2.07,214
0,12,1.94,214
0,12,1.78,214
0,12,1.6,214
0,12,1.46,214
0,12,1.42,214
0,12,1.34,214
0,12,1.3,214
0,12,1.27,214
0,12,1,214
0,12,0.91,214
0,12,0.8,214
0,12,0.75,214
0,12,0.46,213
0,12,0.29,212
0,12,0.03,212
0,12,0,212
1,12,0.06,208
1,12,0.4,208
1,12,0.51,208
1,12,0.61,208
1,12,0.65,208
1,12,0.7,208
1,12,0.95,208
1,12,1.08,208
1,12,1.18,208
1,12,1.25,208
1,12,1.29,208
1,12,1.43,208
1,12,1.47,208
1,12,1.52,208
1,12,1.57,208
1,12,1.76,208
1,12,1.9,208
1,12,2.2,208
1,12,2.27,208
1,12,2.29,208
1,12,2.36,208
1,12,2.52,208
1,12,2.65,208
1,12,2.74,208
1,12,2.79,208
1,12,2.93,208
1,12,3.05,208
1,12,3.24,208
1,12,3.5,208
1,12,3.54,208
1,12,3.7,208
1,12,3.79,208
1,12,3.84,208
1,12,3.87,208
1,12,3.89,208
1,12,3.9,208
1,12,4.01,208
1,12,4.15,208
1,12,4.21,208
1,12,4.26,208
1,12,4.53,209
1,12,4.72,210
1,12,4.81,210
1,12,5.03,210
1,12,5.06,210
1,12,5.52,210
1,12,5.8,210
1,12,5.92,211
1,12,5.95,211
1,12,6.01,211
1,12,6.03,212
1,12,6.05,212
1,12,6.13,212
1,12,6.21,212
1,12,6.24,212
1,12,6.41,212
1,12,6.47,212
1,12,6.59,212
1,12,6.96,212
1,12,6.98,212
1,12,7.09,213
1,12,7.14,213
1,12,7.17,214
1,12,7.32,214
1,12,7.42,214
1,12,7.58,214
1,12,7.8,214
1,12,7.84,214
1,12,7.98,214
1,12,8.25,215
1,12,8.38,215
1,12,8.5,215
1,12,8.58,215
1,12,8.71,215
1,12,8.9,215
1,12,8.98,216
1,12,9.09,216
1,12,9.32,217
1,12,9.4,217
1,12,9.46,218
1,12,9.57,218
1,12,9.64,218
1,12,9.71,218
1,12,9.72,218
1,12,9.8,218
1,12,10.1,218
1,12,10.26,219
1,12,10.4,219
1,12,10.44,220
1,12,10.72,220
1,12,10.96,220
1,12,11.12,221
1,12,11.69,222
1,12,11.75,223
1,12,11.88,224
1,12,11.93,224
1,12,12.11,225
1,12,12.31,226
1,12,12.93,228
1,12,13.03,229
1,12,13.23,229
1,12,13.34,229
1,12,13.35,229
1,12,13.48,229
1,12,13.56,229
1,12,13.8,229
1,12,14.06,229
1,12,14.25,229
1,12,14.3,229
1,12,14.35,229
1,12,14.61,229
1,12,14.78,230
1,12,14.8,230
1,12,14.89,249
1,12,14.81,249
1,12,14.73,249
1,12,14.69,249
1,12,14.38,249
1,12,14.29,249
1,12,14.13,249
1,12,13.64,249
1,12,13.59,249
1,12,13.55,249
1,12,13.39,248
1,12,13.15,243
1,12,13.05,243
1,12,12.76,238
1,12,12.65,238
1,12,12.47,236
1,12,12.21,234
1,12,12.11,234
1,12,12.06,233
1,12,12.03,233
1,12,12,232
1,12,11.96,232
1,12,11.91,231
1,12,11.71,231
1,12,11.6,230
1,12,11.48,230
1,12,11.44,230
1,12,11.32,230
1,12,11.21,230
1,12,11.04,230
1,12,10.87,229
1,12,10.61,228
1,12,10.48,228
1,12,10.42,228
1,12,10.4,228
1,12,10.09,228
1,12,10,227
1,12,9.93,227
1,12,9.78,227
1,12,9.34,225
1,12,9.19,225
1,12,8.9,225
1,12,8.75,225
1,12,8.52,224
1,12,8.48,224
1,12,8.43,223
1,12,8.14,223
1,12,7.7,222
1,12,7.53,221
1,12,7.42,221
1,12,7.38,221
1,12,7.3,221
1,12,7.14,221
1,12,6.74,221
1,12,6.69,221
1,12,6.62,221
1,12,6.15,220
1,12,6.03,220
1,12,5.82,220
1,12,5.79,220
1,12,5.73,220
1,12,5.6,220
1,12,5.53,220
1,12,5.3,220
1,12,5.26,220
1,12,5.2,220
1,12,4.99,219
1,12,4.86,219
1,12,4.8,219
1,12,4.57,219
1,12,4.47,219
1,12,4.38,218
1,12,4.3,218
1,12,4.23,218
1,12,4.14,218
1,12,3.84,217
1,12,3.78,216
1,12,3.72,216
1,12,3.67,216
1,12,3.39,216
1,12,3.29,216
1,12,3.21,216
1,12,2.92,215
1,12,2.88,215
1,12,2.73,215
1,12,2.65,215
1,12,2.64,215
1,12,2.61,215
1,12,2.21,214
1,12,1.87,214
1,12,1.79,214
1,12,1.63,214
1,12,1.22,214
1,12,1.16,214
1,12,1.15,214
1,12,0.97,214
1,12,0.88,213
1,12,0.81,213
1,12,0.77,213
1,12,0.54,213
1,12,0.42,213
1,12,0.23,212
1,12,0.19,212
1,12,0.12,212
1,12,0.08,212
1,12,0,212
1.99,12,0.25,209
1.99,12,0.59,209
1.99,12,0.69,209
1.99,12,0.76,209
1.99,12,1.03,209
1.99,12,1.05,209
1.99,12,1.28,209
1.99,12,1.46,209
1.99,12,1.54,209
1.99,12,1.61,209
1.99,12,1.64,209
1.99,12,1.71,209
1.99,12,1.77,209
1.99,12,1.97,208
1.99,12,2.16,208
1.99,12,2.2,208
1.99,12,2.27,208
1.99,12,2.31,208
1.99,12,2.34,208
1.99,12,2.41,208
1.99,12,2.54,208
1.99,12,2.7,208
1.99,12,2.84,208
1.99,12,2.87,208
1.99,12,3.01,208
1.99,12,3.09,208
1.99,12,3.18,208
1.99,12,3.36,208
1.99,12,3.4,208
1.99,12,3.58,208
1.99,12,3.7,208
1.99,12,3.79,208
1.99,12,3.94,208
1.99,12,4.01,208
1.99,12,4.28,209
1.99,12,4.36,209
1.99,12,4.42,209
1.99,12,4.45,209
1.99,12,4.92,209
1.99,12,4.96,209
1.99,12,5.05,209
1.99,12,5.14,209
1.99,12,5.23,210
1.99,12,5.34,210
1.99,12,5.39,210
1.99,12,5.44,210
1.99,12,5.7,210
1.99,12,5.72,210
1.99,12,5.81,210
1.99,12,6.22,211
1.99,12,6.59,212
1.99,12,6.69,212
1.99,12,6.93,212
1.99,12,7.03,212
1.99,12,7.05,213
1.99,12,7.45,213
1.99,12,7.47,213
1.99,12,7.53,214
1.99,12,7.67,214
1.99,12,7.7,215
1.99,12,7.76,215
1.99,12,7.8,215
1.99,12,8.01,215
1.99,12,8.22,216
1.99,12,8.39,216
1.99,12,8.51,216
1.99,12,8.71,216
1.99,12,8.73,216
1.99,12,8.8,216
1.99,12,8.85,216
1.99,12,9.15,217
1.99,12,9.18,217
1.99,12,9.28,217
1.99,12,9.36,217
1.99,12,9.5,218
1.99,12,9.73,218
1.99,12,10.01,219
1.99,12,10.22,219
1.99,12,10.5,220
1.99,12,10.53,220
1.99,12,10.92,220
1.99,12,11,220
1.99,12,11.06,220
1.99,12,11.09,220
1.99,12,11.19,220
1.99,12,11.31,221
1.99,12,11.48,222
1.99,12,11.73,222
1.99,12,11.88,222
1.99,12,12.13,224
1.99,12,12.28,224
1.99,12,12.45,225
1.99,12,12.69,227
1.99,12,12.84,227
1.99,12,13.08,227
1.99,12,13.1,227
1.99,12,13.14,227
1.99,12,13.27,229
1.99,12,13.29,229
1.99,12,13.82,233
1.99,12,14.02,236
1.99,12,14.16,236
1.99,12,14.21,236
1.99,12,14.42,238
1.99,12,14.47,240
1.99,12,14.87,242
1.99,12,14.93,242
1.99,12,14.84,251
1.99,12,14.14,251
1.99,12,14.09,251
1.99,12,14.05,251
1.99,12,13.84,251
1.99,12,13.58,248
1.99,12,13.28,245
1.99,12,13.19,245
1.99,12,13.18,245
1.99,12,13.08,241
1.99,12,12.95,239
1.99,12,12.37,238
1.99,12,12.24,235
1.99,12,12.15,235
1.99,12,12.02,233
1.99,12,11.81,231
1.99,12,11.51,230
1.99,12,11.31,229
1.99,12,11,229
1.99,12,10.77,228
1.99,12,10.65,228
1.99,12,10.55,228
1.99,12,10.35,228
1.99,12,10.02,227
1.99,12,9.88,227
1.99,12,9.8,226
1.99,12,9.43,226
1.99,12,9.39,226
1.99,12,9.26,226
1.99,12,9.02,226
1.99,12,8.4,224
1.99,12,8.27,224
1.99,12,8,223
1.99,12,7.96,223
1.99,12,7.71,222
1.99,12,7.39,222
1.99,12,7.35,222
1.99,12,7.22,222
1.99,12,7.11,222
1.99,12,7.01,221
1.99,12,6.96,221
1.99,12,6.85,221
1.99,12,6.72,221
1.99,12,6.56,221
1.99,12,6.5,221
1.99,12,6.46,221
1.99,12,6.35,220
1.99,12,6.3,220
1.99,12,6.26,220
1.99,12,6,220
1.99,12,5.75,220
1.99,12,5.53,220
1.99,12,5.42,220
1.99,12,5.35,220
1.99,12,5.26,219
1.99,12,5.18,219
1.99,12,5.05,219
1.99,12,4.99,219
1.99,12,4.95,219
1.99,12,4.85,219
1.99,12,4.83,219
1.99,12,4.62,219
1.99,12,4.53,219
1.99,12,4.26,219
1.99,12,4.2,219
1.99,12,4.03,219
1.99,12,3.75,218
1.99,12,3.49,217
1.99,12,3.44,217
1.99,12,3.35,216
1.99,12,3.32,216
1.99,12,3.25,216
1.99,12,3.11,216
1.99,12,2.65,216
1.99,12,2.52,216
1.99,12,2.47,216
1.99,12,2.35,215
1.99,12,2.24,215
1.99,12,2.1,215
1.99,12,1.86,214
1.99,12,1.62,214
1.99,12,1.55,214
1.99,12,1.5,214
1.99,12,1.39,214
1.99,12,1.3,214
1.99,12,1.03,213
1.99,12,0.99,212
1.99,12,0.83,212
1.99,12,0.76,212
1.99,12,0.58,212
1.99,12,0.45,212
1.99,12,0.4,212
1.99,12,0.31,212
1.99,12,0,212
3,12,0.22,210
3,12,0.27,210
3,12,0.5,210
3,12,0.88,210
3,12,1.36,210
3,12,1.5,210
3,12,1.69,210
3,12,1.96,210
3,12,2,210
3,12,2.27,209
3,12,2.43,209
3,12,2.55,209
3,12,2.61,209
3,12,2.69,209
3,12,2.98,209
3,12,3.12,209
3,12,3.26,209
3,12,3.63,209
3,12,3.68,209
3,12,3.79,209
3,12,4.03,209
3,12,4.09,209
3,12,4.17,209
3,12,4.21,209
3,12,4.34,209
3,12,4.37,209
3,12,4.42,210
3,12,4.63,210
3,12,4.68,210
3,12,4.83,210
3,12,5.11,210
3,12,5.3,210
3,12,5.43,210
3,12,5.52,210
3,12,5.64,210
3,12,5.66,210
3,12,5.68,210
3,12,5.95,210
3,12,6.01,210
3,12,6.09,211
3,12,6.17,211
3,12,6.34,211
3,12,6.65,211
3,12,6.68,212
3,12,6.7,212
3,12,6.76,212
3,12,6.8,212
3,12,6.96,212
3,12,7.07,212
3,12,7.26,212
3,12,7.32,212
3,12,7.36,212
3,12,7.47,212
3,12,7.49,213
3,12,7.58,213
3,12,7.84,214
3,12,7.89,214
3,12,7.98,214
3,12,8.03,214
3,12,8.4,214
3,12,8.48,215
3,12,8.6,215
3,12,8.69,216
3,12,8.77,216
3,12,8.82,216
3,12,9.04,216
3,12,9.12,216
3,12,9.22,217
3,12,9.98,218
3,12,10.03,219
3,12,10.23,219
3,12,10.45,220
3,12,10.61,220
3,12,10.82,220
3,12,10.86,220
3,12,10.9,220
3,12,10.98,220
3,12,11.22,221
3,12,11.28,221
3,12,11.82,222
3,12,11.86,222
3,12,12.08,223
3,12,12.15,224
3,12,12.65,227
3,12,12.73,227
3,12,12.84,228
3,12,12.92,228
3,12,13.04,229
3,12,13.09,229
3,12,13.18,230
3,12,13.27,230
3,12,13.4,232
3,12,13.6,233
3,12,14.05,234
3,12,14.25,238
3,12,14.32,238
3,12,14.5,240
3,12,14.65,240
3,12,14.77,240
3,12,14.9,245
3,12,14.92,253
3,12,14.8,253
3,12,14.74,253
3,12,14.61,253
3,12,14.48,253
3,12,14.09,253
3,12,13.99,253
3,12,13.78,253
3,12,13.65,253
3,12,13.61,250
3,12,13.55,250
3,12,13.47,245
3,12,13.15,244
3,12,13.1,241
3,12,12.77,240
3,12,12.69,239
3,12,12.53,239
3,12,12.44,238
3,12,12.34,238
3,12,12.3,238
3,12,12.16,234
3,12,11.98,234
3,12,11.95,232
3,12,11.9,232
3,12,11.76,231
3,12,11.61,230
3,12,11.55,230
3,12,11.5,230
3,12,11.4,230
3,12,11.36,230
3,12,11.19,229
3,12,11.05,229
3,12,10.99,228
3,12,10.68,228
3,12,10.6,228
3,12,10.4,228
3,12,10.23,228
3,12,10.21,227
3,12,10.14,226
3,12,10.07,226
3,12,10,225
3,12,9.9,225
3,12,9.63,224
3,12,9.44,224
3,12,9.4,224
3,12,8.82,223
3,12,8.7,223
3,12,8.62,223
3,12,8.56,223
3,12,8.53,223
3,12,8.42,223
3,12,8.38,223
3,12,8.29,223
3,12,8.14,223
3,12,8.06,223
3,12,8.05,222
3,12,7.9,222
3,12,7.69,222
3,12,7.63,222
3,12,7.51,222
3,12,7.48,222
3,12,7.34,222
3,12,7.25,222
3,12,7.23,222
3,12,7.1,221
3,12,6.61,221
3,12,6.5,221
3,12,6.48,220
3,12,6.39,220
3,12,6.36,220
3,12,6.32,220
3,12,5.88,220
3,12,5.8,220
3,12,5.75,220
3,12,5.66,219
3,12,5.61,219
3,12,5.57,219
3,12,5.34,219
3,12,5.19,218
3,12,4.82,218
3,12,4.75,218
3,12,4.72,217
3,12,4.57,217
3,12,4.49,217
3,12,4.43,216
3,12,4.22,216
3,12,3.93,216
3,12,3.88,216
3,12,3.87,216
3,12,3.77,216
3,12,3.67,216
3,12,3.31,216
3,12,3.25,216
3,12,3.23,215
3,12,3.05,215
3,12,2.81,214
3,12,2.73,214
3,12,2.66,214
3,12,2.57,214
3,12,2.39,214
3,12,2.28,214
3,12,2.21,214
3,12,2.15,214
3,12,1.57,214
3,12,1.34,214
3,12,1.16,214
3,12,1.01,213
3,12,0.89,213
3,12,0.84,213
3,12,0.77,213
3,12,0.72,213
3,12,0.52,213
3,12,0.47,213
3,12,0.24,212
3,12,0.11,211
3,12,0.07,211
4,12,0.22,208
4,12,0.44,208
4,12,0.73,208
4,12,0.8,208
4,12,0.9,208
4,12,0.98,208
4,12,1.04,208
4,12,1.3,208
4,12,1.34,208
4,12,1.61,208
4,12,1.65,208
4,12,1.8,208
4,12,1.9,208
4,12,2.06,208
4,12,2.12,208
4,12,2.28,208
4,12,2.37,208
4,12,2.69,208
4,12,2.93,208
4,12,3.14,208
4,12,3.32,208
4,12,3.39,208
4,12,3.44,208
4,12,3.51,208
4,12,3.56,208
4,12,3.85,208
4,12,3.9,208
4,12,3.96,208
4,12,4.11,208
4,12,4.39,209
4,12,4.43,209
4,12,4.51,209
4,12,4.54,209
4,12,4.61,209
4,12,4.68,209
4,12,4.84,209
4,12,4.9,209
4,12,5.01,210
4,12,5.08,210
4,12,5.23,210
4,12,5.41,210
4,12,5.64,210
4,12,5.68,210
4,12,5.81,210
4,12,5.93,210
4,12,5.95,210
4,12,5.98,210
4,12,6.14,211
4,12,6.18,211
4,12,6.23,211
4,12,6.26,211
4,12,6.31,211
4,12,6.34,211
4,12,6.36,211
4,12,6.51,211
4,12,6.54,211
4,12,6.57,211
4,12,6.63,212
4,12,6.82,212
4,12,6.99,212
4,12,7.01,212
4,12,7.07,212
4,12,7.11,212
4,12,7.21,212
4,12,7.41,213
4,12,7.52,213
4,12,7.59,214
4,12,7.64,214
4,12,7.68,214
4,12,7.82,214
4,12,7.85,214
4,12,7.93,214
4,12,8.01,214
4,12,8.09,215
4,12,8.34,215
4,12,8.5,216
4,12,8.57,216
4,12,8.6,216
4,12,8.63,216
4,12,8.84,216
4,12,9.05,216
4,12,9.13,216
4,12,9.2,216
4,12,9.32,216
4,12,9.36,216
4,12,9.51,217
4,12,9.6,217
4,12,9.64,218
4,12,9.75,219
4,12,9.85,219
4,12,10,219
4,12,10.06,219
4,12,10.14,219
4,12,10.52,219
4,12,10.73,220
4,12,10.9,220
4,12,10.95,220
4,12,11.18,220
4,12,11.21,220
4,12,11.25,220
4,12,11.56,222
4,12,11.59,222
4,12,11.71,223
4,12,11.76,223
4,12,11.86,224
4,12,11.92,224
4,12,11.97,225
4,12,12.06,225
4,12,12.23,225
4,12,12.3,226
4,12,12.36,226
4,12,12.42,227
4,12,12.5,227
4,12,12.55,227
4,12,12.6,227
4,12,12.76,227
4,12,12.94,228
4,12,12.97,228
4,12,13.05,230
4,12,13.1,230
4,12,13.51,231
4,12,13.57,234
4,12,13.73,236
4,12,13.85,236
4,12,13.92,238
4,12,14.02,238
4,12,14.11,238
4,12,14.14,238
4,12,14.32,239
4,12,14.49,241
4,12,14.85,243
4,12,15,244
4,12,14.78,253
4,12,14.62,253
4,12,14.5,253
4,12,14.27,253
4,12,14.19,253
4,12,13.73,248
4,12,13.63,248
4,12,13.59,248
4,12,13.56,248
4,12,13.39,245
4,12,13.3,244
4,12,13.15,244
4,12,12.93,241
4,12,12.74,240
4,12,12.42,235
4,12,12.3,235
4,12,12.23,235
4,12,12.13,234
4,12,12.03,233
4,12,11.85,233
4,12,11.73,232
4,12,11.6,231
4,12,11.57,231
4,12,11.32,230
4,12,11.24,230
4,12,11.14,230
4,12,10.97,229
4,12,10.76,228
4,12,10.62,228
4,12,10.5,228
4,12,10.42,228
4,12,10.31,228
4,12,10.27,228
4,12,10.21,228
4,12,10.13,228
4,12,10.07,228
4,12,9.74,227
4,12,9.59,227
4,12,9.53,227
4,12,9.5,227
4,12,9.43,226
4,12,9.29,225
4,12,9.11,224
4,12,9.1,224
4,12,8.87,224
4,12,8.79,223
4,12,8.57,223
4,12,8.46,223
4,12,8.38,223
4,12,8.31,222
4,12,8.26,222
4,12,8.04,222
4,12,7.85,222
4,12,7.77,222
4,12,7.65,222
4,12,7.49,222
4,12,7.26,221
4,12,7.16,221
4,12,6.8,220
4,12,6.78,220
4,12,6.76,220
4,12,6.67,220
4,12,6.62,220
4,12,6.54,220
4,12,6.36,220
4,12,6.19,220
4,12,6.09,220
4,12,5.69,220
4,12,5.6,220
4,12,5.28,219
4,12,5.19,219
4,12,5.13,219
4,12,5.05,219
4,12,4.94,219
4,12,4.75,219
4,12,4.61,219
4,12,4.59,219
4,12,4.49,218
4,12,4.41,218
4,12,4.2,217
4,12,4.15,217
4,12,4.11,217
4,12,4.08,217
4,12,4.01,217
4,12,4,217
4,12,3.98,217
4,12,3.96,217
4,12,3.89,217
4,12,3.72,216
4,12,3.67,216
4,12,3.49,215
4,12,3.34,215
4,12,3.21,215
4,12,3.12,215
4,12,2.93,215
4,12,2.69,215
4,12,2.61,215
4,12,2.53,214
4,12,2.36,214
4,12,2.12,214
4,12,2.06,214
4,12,2.01,214
4,12,1.95,214
4,12,1.93,214
4,12,1.79,214
4,12,1.71,214
4,12,1.38,214
4,12,1.32,214
4,12,1.28,214
4,12,0.99,213
4,12,0.89,213
4,12,0.64,212
4,12,0.47,212
4,12,0.37,212
4,12,0.14,211
4,12,0.05,211
5,12,0.03,208
5,12,0.19,208
5,12,0.25,208
5,12,0.38,208
5,12,0.44,208
5,12,0.5,208
5,12,0.65,208
5,12,0.74,208
5,12,0.85,208
5,12,0.98,208
5,12,1.28,208
5,12,1.37,208
5,12,1.5,208
5,12,1.59,208
5,12,2.07,208
5,12,2.15,208
5,12,2.21,208
5,12,2.58,208
5,12,2.69,208
5,12,2.89,208
5,12,3.38,208
5,12,3.58,208
5,12,3.79,208
5,12,3.93,208
5,12,4.05,208
5,12,4.1,209
5,12,4.2,209
5,12,4.33,210
5,12,4.56,210
5,12,4.66,210
5,12,4.9,210
5,12,5.01,210
5,12,5.15,210
5,12,5.27,210
5,12,5.4,210
5,12,5.49,210
5,12,5.51,210
5,12,5.61,210
5,12,5.72,210
5,12,5.86,211
5,12,6,211
5,12,6.13,211
5,12,6.22,211
5,12,6.3,211
5,12,6.34,211
5,12,6.65,211
5,12,6.76,211
5,12,6.82,212
5,12,6.84,212
5,12,7.03,213
5,12,7.26,213
5,12,7.66,214
5,12,7.84,214
5,12,7.92,214
5,12,7.97,214
5,12,8.02,214
5,12,8.15,214
5,12,8.28,214
5,12,8.43,214
5,12,8.52,214
5,12,8.73,215
5,12,8.92,216
5,12,9,216
5,12,9.06,216
5,12,9.15,216
5,12,9.23,216
5,12,9.26,216
5,12,9.46,217
5,12,9.47,217
5,12,9.56,218
5,12,9.81,218
5,12,10.44,218
5,12,10.49,218
5,12,10.6,219
5,12,10.69,220
5,12,10.98,220
5,12,11.11,220
5,12,11.29,221
5,12,11.4,221
5,12,11.51,222
5,12,11.71,222
5,12,11.99,223
5,12,12.03,223
5,12,12.05,224
5,12,12.15,224
5,12,12.25,225
5,12,12.81,227
5,12,13.02,228
5,12,13.13,228
5,12,13.43,231
5,12,13.52,231
5,12,13.64,231
5,12,14.13,237
5,12,14.26,237
5,12,14.27,237
5,12,14.5,238
5,12,14.63,240
5,12,14.92,242
5,12,15,242
5,12,14.6,252
5,12,14.51,252
5,12,14.37,252
5,12,14.09,252
5,12,13.94,252
5,12,13.84,252
5,12,13.8,252
5,12,13.71,250
5,12,13.56,250
5,12,13.39,247
5,12,13.21,242
5,12,13.1,242
5,12,13.03,242
5,12,12.95,240
5,12,12.84,240
5,12,12.32,237
5,12,12.25,237
5,12,12.23,237
5,12,12.17,235
5,12,11.94,234
5,12,11.73,232
5,12,11.71,231
5,12,11.64,231
5,12,11.6,231
5,12,11.58,230
5,12,11.52,230
5,12,11.44,230
5,12,11.39,230
5,12,11.13,229
5,12,10.94,229
5,12,10.69,229
5,12,10.64,229
5,12,10.42,228
5,12,10.27,228
5,12,10.16,228
5,12,9.88,227
5,12,9.73,227
5,12,9.58,226
5,12,9.19,224
5,12,9.06,224
5,12,8.89,224
5,12,8.81,224
5,12,8.77,223
5,12,8.52,223
5,12,8.44,223
5,12,8.35,222
5,12,8.27,222
5,12,7.92,222
5,12,7.84,221
5,12,7.44,221
5,12,7.22,220
5,12,7.19,220
5,12,7.03,220
5,12,6.98,220
5,12,6.95,220
5,12,6.8,220
5,12,6.57,220
5,12,6.49,220
5,12,6.38,220
5,12,6.1,220
5,12,6.03,220
5,12,5.84,219
5,12,5.52,219
5,12,5.47,219
5,12,5.42,219
5,12,5.09,219
5,12,4.53,218
5,12,4.44,218
5,12,4.05,217
5,12,3.72,216
5,12,3.39,215
5,12,3.32,215
5,12,3.18,215
5,12,3.12,215
5,12,2.96,215
5,12,2.69,214
5,12,2.4,214
5,12,2.3,214
5,12,2.24,214
5,12,2.14,214
5,12,1.79,213
5,12,1.69,212
5,12,1.57,212
5,12,1.46,212
5,12,1.41,212
5,12,1.37,212
5,12,1.29,212
5,12,1.21,212
5,12,1.1,212
5,12,0.82,212
5,12,0.67,212
5,12,0.48,212
5,12,0.45,212
5,12,0.35,212
5.99,12,0.07,208
5.99,12,0.18,208
5.99,12,0.43,208
5.99,12,0.48,208
5.99,12,0.52,208
5.99,12,0.65,208
5.99,12,0.75,208
5.99,12,0.83,208
5.99,12,0.96,208
5.99,12,1.02,208
5.99,12,1.09,208
5.99,12,1.37,208
5.99,12,1.55,208
5.99,12,1.67,208
5.99,12,1.98,208
5.99,12,2.05,208
5.99,12,2.18,208
5.99,12,2.27,208
5.99,12,2.35,208
5.99,12,2.56,208
5.99,12,2.86,208
5.99,12,3.16,208
5.99,12,3.23,208
5.99,12,3.43,208
5.99,12,3.46,208
5.99,12,3.58,208
5.99,12,3.84,208
5.99,12,3.92,208
5.99,12,4.11,208
5.99,12,4.17,209
5.99,12,4.53,209
5.99,12,5.08,209
5.99,12,5.32,210
5.99,12,5.44,210
5.99,12,5.57,210
5.99,12,5.98,211
5.99,12,6.08,212
5.99,12,6.17,212
5.99,12,6.21,212
5.99,12,6.24,212
5.99,12,6.53,212
5.99,12,6.7,212
5.99,12,6.74,212
5.99,12,6.75,212
5.99,12,6.78,212
5.99,12,6.95,212
5.99,12,7.29,212
5.99,12,7.31,213
5.99,12,7.41,213
5.99,12,7.53,214
5.99,12,7.8,214
5.99,12,7.88,214
5.99,12,8.09,214
5.99,12,8.17,214
5.99,12,8.23,214
5.99,12,8.44,214
5.99,12,8.53,214
5.99,12,8.58,214
5.99,12,8.76,215
5.99,12,8.99,216
5.99,12,9.31,216
